fast_period,slow_period,signal_period,total_pnl,total_pnl_percent,win_rate,total_trades,winning_trades,losing_trades,avg_pnl,max_drawdown,final_equity,return_percent
24,36,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,37,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,38,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,38,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,39,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,39,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,40,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,40,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,41,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,41,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,42,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,42,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,42,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,43,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,43,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,43,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,44,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,44,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,44,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,45,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,45,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,45,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,46,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,46,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,46,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,47,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,47,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,47,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,48,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,48,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,48,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,49,8,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,49,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,49,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,50,8,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,50,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,50,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,51,8,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,51,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,51,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,52,8,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,52,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,52,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
11,46,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
11,47,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
12,41,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
12,42,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
12,43,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
12,44,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
12,46,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
12,47,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,37,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,38,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,39,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,40,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,41,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,42,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,42,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,43,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,44,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,47,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,51,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
13,52,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,34,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,35,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,36,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,37,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,38,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,38,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,39,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,39,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,40,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,40,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,41,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,42,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,43,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,44,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,47,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,48,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,49,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,50,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,51,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,51,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,52,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
14,52,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,31,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,32,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,33,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,34,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,35,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,35,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,36,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,36,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,37,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,37,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,38,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,38,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,39,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,39,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,40,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,40,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,41,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,42,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,44,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,44,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,45,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,46,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,47,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,48,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,48,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,49,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,49,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,50,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,50,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,51,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,51,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,52,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,52,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
15,52,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,29,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,30,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,31,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,32,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,32,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,33,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,33,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,34,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,34,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,35,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,35,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,36,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,36,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,36,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,37,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,37,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,38,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,38,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,39,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,40,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,41,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,41,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,42,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,42,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,43,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,44,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,44,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,45,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,45,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,46,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,46,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,47,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,47,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,48,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,48,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,48,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,49,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,49,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,50,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,50,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,51,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,51,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,52,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
16,52,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,27,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,28,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,29,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,30,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,30,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,31,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,31,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,32,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,32,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,33,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,33,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,33,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,34,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,34,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,34,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,35,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,35,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,36,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,36,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,37,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,38,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,38,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,38,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,39,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,39,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,40,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,40,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,41,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,42,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,42,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,43,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,43,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,44,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,44,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,45,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,45,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,46,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,46,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,47,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,47,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,48,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,48,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,49,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,49,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,50,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,50,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,50,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,51,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,51,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,52,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
17,52,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,25,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,26,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,27,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,28,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,28,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,29,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,29,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,30,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,30,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,31,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,31,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,31,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,32,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,32,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,32,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,33,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,33,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,34,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,34,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,35,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,35,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,36,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,36,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,36,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,37,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,37,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,38,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,38,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,39,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,39,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,40,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,40,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,41,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,41,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,42,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,42,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,43,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,43,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,44,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,44,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,45,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,45,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,46,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,46,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,46,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,47,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,47,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,48,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,48,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,49,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,49,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,50,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,50,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,51,8,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,51,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,51,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,52,8,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,52,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
18,52,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,24,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,25,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,26,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,26,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,27,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,27,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,28,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,28,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,29,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,29,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,29,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,30,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,30,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,30,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,31,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,31,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,31,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,32,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,32,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,33,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,33,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,34,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,34,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,34,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,35,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,35,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,36,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,36,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,37,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,37,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,38,8,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,38,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,38,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,39,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,39,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,40,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,40,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,41,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,41,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,42,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,42,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,43,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,43,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,44,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,44,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,45,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,45,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,46,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,46,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,47,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,47,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,48,8,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,48,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,48,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,49,8,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,49,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,49,10,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,50,8,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,50,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,51,8,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,51,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,52,8,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
19,52,9,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
20,23,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
20,24,12,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
20,25,11,9.55,0.01,100.0,1,1,0,9.55,0.0,100009.55,0.01
